satellite_name,norad_id,satellite_id,operation_id,operation_name,scopes,current_status,catalog_status,evidence_at,status_source,modulation,protocols,uplink_availability,uplink_low_hz,uplink_high_hz,downlink_low_hz,downlink_high_hz,downlink_band,occupied_bandwidth_hz,necessary_bandwidth_hz,passband_width_hz,symbol_rate_baud,data_rate_bps,review_required,source_url,source_updated_at,superseded_by
Lilium-4,98391,RFEM-4718-9515-9857-5278,satnogs:ZhyVLirGQdvJWr4XAYnfPw,S band telemetry,telemetry,unknown,active,,,GFSK,,unknown,,,2405000000.0,2405000000.0,UHF,,,,2000000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-17T11:39:16.090921Z,
Lilium-4,98391,RFEM-4718-9515-9857-5278,satnogs:3gHH6GHFZf3XTCmEuPPKzp,V/V Digipeater 1k2,two_way_data,unknown,inactive,,,AFSK,,documented_uplink_access_unknown,145825000.0,,145825000.0,,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-17T11:37:31.261086Z,
Lobachevsky,98429,JXLH-6916-5606-6524-3299,satnogs:Uhr9AfCfyaVe3rwNvV6ScS,Mode U - GFSK9k6 - Telemetry,telemetry,unknown,active,,,GFSK,,unknown,,,436320000.0,436320000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-12-28T13:33:37.830734Z,
Lobachevsky,98429,JXLH-6916-5606-6524-3299,satnogs:c9QHuEtPCZxqzjKFRTSdWB,Mode U - SSDV,image_downlink,unknown,active,2026-09-24T16:46:00+00:00,https://www.amsat.org/status/,,SSDV,unknown,,,436320000.0,436320000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-12-29T16:48:26.002489Z,
Lobachevsky,98429,JXLH-6916-5606-6524-3299,satnogs:RBP3GQjUgHSqZpALczfB3E,Mode U - SSTV,image_downlink,unknown,inactive,,,,SSTV,unknown,,,436320000.0,436320000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-12-29T16:49:06.811110Z,
Lobachevsky,98429,JXLH-6916-5606-6524-3299,satnogs:Anc2vBmuYHESDyM2b6MDvp,Mode X - DVB-S2,digital_television,unknown,active,,,,DVB-S2,unknown,,,10470000000.0,10470000000.0,SHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-12-28T13:33:45.429787Z,
Luca,98449,KGYQ-5715-2443-6319-9345,satnogs:i7REYyGpZWS3hUnJa2X8ro,2k4 GMSK USP,data_downlink,unknown,active,,,GMSK,,unknown,,,437180000.0,437180000.0,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-01T14:00:59.069944Z,
Luca,98449,KGYQ-5715-2443-6319-9345,satnogs:dVVJuGhAgpQdBJ35dgDJe6,9k6 GMSK USP,data_downlink,unknown,active,,,GMSK,,unknown,,,437180000.0,437180000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-12T07:35:32.268857Z,
Luojia-1,43485,QWJS-4478-4513-2046-4348,satnogs:srRymFH6KNvisXgchfnf77,Telem,data_downlink,unknown,active,,,GMSK,,unknown,,,437250000.0,437250000.0,UHF,,,,4800.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-02-18T17:01:08.342582Z,
MAGNARO-II - Piscis,98323,CFXV-4372-6054-0301-8168,satnogs:EtfqdX3xgrv9PEDJqmC2v4,Mode U - AFSK1k2,data_downlink,unknown,active,,,AFSK,,unknown,,,436325000.0,436325000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.213595Z,
MAGNARO-II - Piscis,98323,CFXV-4372-6054-0301-8168,satnogs:dVACRP7qwSnudbXQUntD7Z,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,436325000.0,436325000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.221511Z,
MAGNARO-II - Piscis,98323,CFXV-4372-6054-0301-8168,satnogs:oXtuTu5JzRgWyrWQnbYygf,Mode U - GMSK19200,data_downlink,unknown,active,,,GMSK,,unknown,,,436325000.0,436325000.0,UHF,,,,19200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.198016Z,
MAGNARO-II - Piscis,98323,CFXV-4372-6054-0301-8168,satnogs:YAvGuxdEehpQAUEmnbZM96,Mode U - GMSK9k6,data_downlink,unknown,active,,,GMSK,,unknown,,,436325000.0,436325000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.205975Z,
MAGNARO-II - Tigris,98324,UBGG-0313-1046-0311-8192,satnogs:DuxSqV7q3YhaLBJKmg23Lk,Mode U - AFSK1k2,data_downlink,unknown,active,,,AFSK,,unknown,,,145850000.0,145850000.0,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.179151Z,
MAGNARO-II - Tigris,98324,UBGG-0313-1046-0311-8192,satnogs:Wqgqvw6HytmdcFGJV7FWkt,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,145850000.0,145850000.0,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.188429Z,
MAGNARO-II - Tigris,98324,UBGG-0313-1046-0311-8192,satnogs:Ltzc4CMTfaN4EjiNK85Tsb,Mode U - GMSK19200,data_downlink,unknown,active,,,GMSK,,unknown,,,145850000.0,145850000.0,VHF,,,,19200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.156997Z,
MAGNARO-II - Tigris,98324,UBGG-0313-1046-0311-8192,satnogs:mL3Cb3qEuLTPHMTG5qbkJu,Mode U - GMSK9k6,data_downlink,unknown,active,,,GMSK,,unknown,,,145850000.0,145850000.0,VHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-22T20:36:04.168137Z,
MARMOTSat,98272,HPYK-4830-8894-4849-3491,satnogs:DPRwvpxo6e5Rh2ewp7tzE3,HF CW Telemetry Beacon,beacon; telemetry,unknown,active,,,CW,,unknown,,,29410000.0,29410000.0,HF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:33:36.353980Z,
MARMOTSat,98272,HPYK-4830-8894-4849-3491,satnogs:6k8froMwZEv8zLjMyocEdR,HF DVB-S2,digital_television,unknown,active,2026-09-22T06:46:00+00:00,https://www.amsat.org/status/,,DVB-S2,unknown,,,29410000.0,29410000.0,HF,,,,33000.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:33:36.364399Z,
MARMOTSat,98272,HPYK-4830-8894-4849-3491,satnogs:7wNJWQHb4G3G5BrtgKBGmw,HF Ionospheric LFM Sounder,downlink_audio,unknown,active,,,FM,,unknown,,,29410000.0,29410000.0,HF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:33:36.378666Z,
MARMOTSat,98272,HPYK-4830-8894-4849-3491,satnogs:HQMRhRsUrCSAootSSJjgVs,Mode U - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,436125000.0,436125000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-10T10:17:35.933646Z,
MARMOTSat,98272,HPYK-4830-8894-4849-3491,satnogs:a8xkbabTFt847p5FLDZsSP,Mode V/V Digipeater,two_way_data,unknown,active,,,FSK,,documented_uplink_access_unknown,145875000.0,,145875000.0,,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-21T06:50:14.770037Z,
MARMOTSat,98272,HPYK-4830-8894-4849-3491,satnogs:3DpNASTddtcH9zHEmZpsFK,VHF CW TLM,beacon; telemetry,unknown,active,,,CW,,unknown,,,145875000.0,145875000.0,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:33:36.342543Z,
MESAT-1,60209,ANJN-0857-0652-4935-2307,satnogs:B8Mdvh9UNGpXxkXWA4dpzD,Mode V/U - SSB - Transponder,two_way_voice,unknown,inactive,,,USB,,documented_uplink_access_unknown,145910000.0,145940000.0,435810000.0,435840000.0,UHF,,,30000.0,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-03-24T14:35:42.127079Z,
MESAT-1,60209,ANJN-0857-0652-4935-2307,satnogs:VALRwCUoXLTaomR5FWXJmy,UHF TLM 1k2 BPSK,telemetry,unknown,active,,,BPSK,,unknown,,,435800000.0,435800000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-06-29T11:54:28.019172Z,
METEOR M-1,35865,DAIX-4517-7255-2315-1676,satnogs:BXNTub6p5Q3oDB8k5LWAWW,CW Carrier,beacon,unknown,active,,,CW,,unknown,,,2200647000.0,2200647000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2020-06-28T11:40:52.726441Z,
METEOR M-1,35865,DAIX-4517-7255-2315-1676,satnogs:kFXFn3D9SCd8xjCynJAwtr,HRPT,weather_data,unknown,active,,,,HRPT,unknown,,,1700000000.0,1700000000.0,UHF,,,,665400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-12-31T16:40:24.882743Z,
METEOR M-2,40069,DZPB-0849-7335-4514-4452,satnogs:4E4o7CEgHWUtpsFStWuuaa,HRPT,weather_data,unknown,active,,,,HRPT,unknown,,,1700000000.0,1700000000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
METEOR M-2,40069,DZPB-0849-7335-4514-4452,satnogs:CojkGDaq3u42nRdLdfczng,LRPT 1,weather_data,unknown,active,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,72000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2020-05-07T22:38:43.359609Z,
METEOR M-2,40069,DZPB-0849-7335-4514-4452,satnogs:8oBdHqMqgmMiWvRru6fWMn,LRPT 2,weather_data,unknown,inactive,,,,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-11-20T16:40:46.816413Z,
METEOR M-2-2,44387,DNDH-4105-0956-2682-2917,satnogs:Yko58xZnGVtJiuwFZ2TbKJ,HRPT,weather_data,unknown,active,,,,HRPT,unknown,,,1700000000.0,1700000000.0,UHF,,,,3000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T18:27:48.759546Z,
METEOR M-2-2,44387,DNDH-4105-0956-2682-2917,satnogs:RYyEQYkVvjMF7v2F8XVang,LRPT S-E RHCP D 72 kbps,weather_data,unknown,inactive,,,,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2020-02-06T11:54:29.016992Z,
METEOR M-2-2,44387,DNDH-4105-0956-2682-2917,satnogs:NzJEpKJVLQRrxRtVWH3Kfn,LRPT S-E RHCP D 80 kbps,weather_data,unknown,inactive,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-11-20T16:42:18.753308Z,
METEOR M-2-2,44387,DNDH-4105-0956-2682-2917,satnogs:S9AtAzJA3bpCPdEXyATy2H,LRPT S-E RHCP D 80 kbps,weather_data,unknown,inactive,,,,LRPT,unknown,,,137912500.0,137912500.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-10-09T23:26:34.878776Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:S4jS3CcYg9DTvPdPBcmpW5,HRPT,weather_data,unknown,active,,,BPSK,HRPT,unknown,,,1700000000.0,1700000000.0,UHF,,,,800000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-02-01T19:06:17.393789Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:FBDizt5ERyKtZFgv7zjHLB,LRPT IQ recording usage,weather_data,unknown,active,,,FSK,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,40000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-16T14:09:54.622515Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:Qc2PqaS7n9WYtne3U9EmKJ,LRPT IQ recording usage,weather_data,unknown,active,,,FSK,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,40000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-16T14:09:23.392321Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:FG2qyyEiHz9EhEFQKyi9WM,LRPT S-E RHCP D 72 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,72000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-08T12:44:11.874338Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:HuBvmTihdiAHcyeGkCjE8d,LRPT S-E RHCP D 72 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,72000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-07T13:14:17.688237Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:EHFTpnLwnRHqFsU6PLRyBW,LRPT S-E RHCP D 80 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-13T16:33:39.899701Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:PTeTrUzTTR6Xzd25n5JZAy,LRPT S-E RHCP D 80 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137912500.0,137912500.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-07T13:14:09.357519Z,
METEOR M2-3,57166,TLCE-8079-2988-7210-7028,satnogs:fxDHKy9mbosDenbXD9hGTP,LRPT S-E RHCP D 80 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-13T16:31:29.021356Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:3LjeHjLRB7se3ey8UmvHd7,HRPT,weather_data,unknown,active,,,,HRPT,unknown,,,1700000000.0,1700000000.0,UHF,,,,3000000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-02-23T14:08:47.096389Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:SmmYWtm2Fx5HTK9vDUNLwK,HRPT,weather_data,unknown,active,,,,HRPT,unknown,,,1705000000.0,1705000000.0,UHF,,,,3000000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-02-23T14:08:54.982784Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:5jHSvqdsnPhMTVUGDEF5AF,LRPT IQ recording usage,weather_data,unknown,active,,,FSK,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,40000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-03-01T16:49:27.616611Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:dP82t5VrQC6hQDC39wxPo8,LRPT IQ recording usage,weather_data,unknown,active,,,FSK,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,40000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-12-30T15:27:09.836407Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:KrGKtkL2iABBTVa4TrmYKe,LRPT S-E RHCP D 72 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,72000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-05-25T10:23:02.455648Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:g5HYtJoRwPZWfrCSKPYTao,LRPT S-E RHCP D 72 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,72000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-05-25T10:22:54.033190Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:CjvA8tYsAqC5f7jxV8D6T9,LRPT S-E RHCP D 80 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137900000.0,137900000.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-02-23T14:08:43.386667Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:ET8rbp4RiQBcrDnQ8jSQR5,LRPT S-E RHCP D 80 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-02-23T14:08:50.255120Z,
METEOR M2-4,59051,VSVI-4798-5613-4587-2414,satnogs:YUGeC6UJRyCnccVrPDZBZS,LRPT S-E RHCP D 80 kbps,weather_data,unknown,active,,,,LRPT,unknown,,,137912500.0,137912500.0,VHF,,,,80000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-02-23T14:08:39.693493Z,
METOP-A,29499,GVNJ-7390-8100-5940-4823,satnogs:Mgn3Hb3c3aufoyNSXUY4HH,LRPT 1,weather_data,unknown,active,,,,LRPT,unknown,,,137100000.0,137100000.0,VHF,,,,72.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T17:06:02.567421Z,
METOP-A,29499,GVNJ-7390-8100-5940-4823,satnogs:FhvjVMvm8AVVvXMUitaW5N,LRPT 9,weather_data,unknown,active,,,,LRPT,unknown,,,137912500.0,137912500.0,VHF,,,,72.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T17:06:08.210687Z,
METOP-B,38771,ELZB-5795-6005-9517-6310,satnogs:BryZQBaUon5hhpwp2NvuJy,Beacon,beacon,unknown,active,,,CW,,unknown,,,2230000000.0,2230000000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-06-10T11:36:08.933168Z,
METOP-C,43689,ZYIO-9572-5451-0893-4246,satnogs:Smg4zfWMMRizDKx66yHzg2,AHRPT Prime,weather_data,unknown,active,,,,AHRPT,unknown,,,1701300000.0,1701300000.0,UHF,,,,3500.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T17:03:16.711617Z,
MIMAN,52900,AOTT-8678-9365-5674-2308,satnogs:So3fYM2YgdtHb5BReNMqhf,Mode U - TLM,telemetry,unknown,active,,,FSK,,unknown,,,436500000.0,436500000.0,UHF,,,,2400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-08-10T18:02:48.340484Z,
MOZHAYETS 4,27939,JQJE-9408-3483-0314-4576,satnogs:4p9hbcmaFJnSCZvCrZ3oCL,Mode U CW Beacon,beacon,unknown,active,,,CW,,unknown,,,435352000.0,435352000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
MOZHAYETS 4,27939,JQJE-9408-3483-0314-4576,satnogs:eXpwEmjNcom9kzRsYNGcyF,Mode U FM Doka,data_downlink,unknown,active,,,,,unknown,,,435353000.0,435353000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-08-01T16:56:50.716892Z,
MOZHAYETS 4,27939,JQJE-9408-3483-0314-4576,satnogs:FyC3BE75BxrFU25Lk5XLCN,PE0SAT - CW Beacon,beacon,unknown,active,,,CW,,unknown,,,435352800.0,435352800.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
MTCube 2,53109,ZYKO-7290-5830-6811-4050,satnogs:JzeyUs4L7LnpQpc89c5UbH,Mode U TLM 1k2 AFSK AX25,telemetry,unknown,inactive,,,AFSK,,unknown,,,436750000.0,436750000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-07-12T16:25:54.084473Z,
MTCube 2,53109,ZYKO-7290-5830-6811-4050,satnogs:C4SzpxhvuwzpKRVRQTbAWR,Mode U TLM 2k4 GMSK AX25,telemetry,unknown,inactive,,,GMSK,,unknown,,,436750000.0,436750000.0,UHF,,,,2400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-09-10T14:53:32.459526Z,
MTCube 2,53109,ZYKO-7290-5830-6811-4050,satnogs:d9hzZDBNhdvY57fE3jRRhi,Mode U TLM 9k6 GMSK AX25,telemetry,unknown,inactive,,,GMSK,,unknown,,,436750000.0,436750000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-07-12T16:25:36.092960Z,
MTUSI-1,61750,LNIX-1421-5820-7502-3419,satnogs:QQPor52nCzNeqemabk2SmN,Mode U - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,435600000.0,435600000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-12-19T21:52:27.521189Z,
Marina,98293,FZQD-0263-2257-6241-5637,satnogs:C6iUZeAWE7EhXPrNWbZLLj,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,436680000.0,436680000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:58:56.985323Z,
Marina,98293,FZQD-0263-2257-6241-5637,satnogs:GbkELo27n7ST7uFYhGFZ7V,Mode U - SSDV,image_downlink,unknown,inactive,,,,SSDV,unknown,,,436680000.0,436680000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T02:00:44.851355Z,
Marina,98293,FZQD-0263-2257-6241-5637,satnogs:iVmBGoXp6CrEpZuzUUgYUh,Mode U/U - GFSK9k6 AX.25 G3RUH,two_way_data,unknown,active,2026-09-21T08:00:00+00:00,https://www.amsat.org/status/,GFSK,AX.25,documented_uplink_access_unknown,436680000.0,,436680000.0,,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-07T15:44:40.596366Z,
Marina,98293,FZQD-0263-2257-6241-5637,satnogs:5ZAjuziycSLXAq2xKYRg9B,Mode V/V - GFSK9k6 AX.25 G3RUH,two_way_data,active,active,2026-09-23T09:46:00+00:00,https://www.amsat.org/status/,GFSK,AX.25,documented_uplink_access_unknown,145925000.0,,145925000.0,,VHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:58:57.003735Z,
Marina,98293,FZQD-0263-2257-6241-5637,satnogs:GqaKbFf2Cq6MZinRpdb5br,Move V - GFSK9k6 - Telemetry - AX.25,telemetry,unknown,active,,,GFSK,AX.25,unknown,,,145925000.0,145925000.0,VHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T01:58:56.949439Z,
Mauve,66756,GBBQ-0405-2879-6889-6023,satnogs:RVotkCBGpMAqfnf8NRBqyS,LoRa Beacon,beacon,unknown,active,,,LoRa,LoRa,unknown,,,137925000.0,137925000.0,VHF,,,,125000.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-06-18T08:02:14.938164Z,
Maveric,98271,AJQX-1966-2916-6116-6970,satnogs:fkvEq7x2rYzQiJGYMRKy2w,Mode U - GMSK9k6 AX100,data_downlink,unknown,active,,,FSK,,unknown,,,437575000.0,437575000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-11T09:10:41.868144Z,
MinXSS 2,43758,XQNL-8221-6393-9116-3452,satnogs:HvDeu98rLANLxXKPBtdM5h,GMSK9k6,data_downlink,unknown,inactive,,,GMSK,,unknown,,,437250000.0,437250000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-12T17:31:33.205993Z,
MinXSS 2,43758,XQNL-8221-6393-9116-3452,satnogs:JDidK4QteDsyXujpqZNS6a,Secondary,data_downlink,unknown,active,,,GMSK,,unknown,,,437250000.0,437250000.0,UHF,,,,19200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
Monitor-2,57184,SCGK-1611-0139-1871-0649,satnogs:jyEKBpFSxtF2WwiHzvATSL,Mode U - AFSK 1k2,data_downlink,unknown,active,,,AFSK,,unknown,,,435650000.0,435650000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-11-09T10:46:34.020059Z,
Monitor-2,57184,SCGK-1611-0139-1871-0649,satnogs:HrSQKgXUX3mVgrNm556ZDo,Mode U - DOKA 9k6,data_downlink,unknown,active,,,,,unknown,,,435000000.0,435000000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-12T21:25:45.641570Z,
Monitor-2,57184,SCGK-1611-0139-1871-0649,satnogs:gNHwpnG3kFxMiSjCU5LNeA,Mode U - DOKA 9k6,data_downlink,unknown,active,,,,,unknown,,,435915000.0,435915000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-07-12T21:22:34.148554Z,
Monitor-2,57184,SCGK-1611-0139-1871-0649,satnogs:bRxabeZcfeTY2uaHV6BEWj,Mode U - FSK9k6,data_downlink,unknown,active,,,FSK,,unknown,,,435860000.0,435860000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-06-28T15:19:22.802639Z,
Monitor-2,57184,SCGK-1611-0139-1871-0649,satnogs:o6jjcgr6pzJ2JXqvy2v6oV,Mode U AFSK 1k2,data_downlink,unknown,active,,,AFSK,,unknown,,,435815000.0,435815000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-07-11T19:48:05.791578Z,
Monitor-3,57180,KPMW-9188-6390-9743-3148,satnogs:kLmPFgWvax5NLZCncZj7Y6,Mode U - GMSK 4k8 (USP FEC) TLM,telemetry,unknown,active,,,GMSK,,unknown,,,435290000.0,435290000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-06-26T08:39:00.606759Z,
Monitor-3,57180,KPMW-9188-6390-9743-3148,satnogs:HuHvK3tHMNjXjvbVFPUrgy,Mode U - GMSK 9k6 (USP FEC),data_downlink,unknown,active,,,GMSK,,unknown,,,435290000.0,435290000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-12-16T20:58:03.989699Z,
Monitor-3,57180,KPMW-9188-6390-9743-3148,satnogs:AUF5QGKakLf5FGfK5aCZfZ,Mode U - Robot 36 SSTV,image_downlink,unknown,active,2026-09-23T17:31:00+00:00,https://www.amsat.org/status/,,SSTV,unknown,,,435290000.0,435290000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-01-03T22:28:39.920217Z,
Monitor-4,57182,PJTC-6029-0615-1270-1207,satnogs:YQc7qtBwv6aaNBM92M6knx,Mode U - GMSK 2k4 (USP FEC) TLM,telemetry,unknown,active,,,GMSK,,unknown,,,436080000.0,436080000.0,UHF,,,,2400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-08-29T12:01:24.779074Z,
Monitor-4,57182,PJTC-6029-0615-1270-1207,satnogs:j8xJNZKD7xHJ7uS4hNewQS,Mode U - GMSK 4k8 (USP FEC) TLM,telemetry,unknown,active,,,GMSK,,unknown,,,436080000.0,436080000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-06-04T08:33:10.254317Z,
Monitor-4,57182,PJTC-6029-0615-1270-1207,satnogs:PRJ9oz5oKUAVgCrPPB9u3j,Mode U - GMSK 9k6 (USP FEC),data_downlink,unknown,active,,,GMSK,,unknown,,,436080000.0,436080000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-12-16T20:44:36.171771Z,
